jp,usd,us,capitalization_JP,capitalization_US,USD
,31145090 ,4858634040 ,,,
,31052331 ,4844163636 ,,,
,31031518 ,4840916808 ,,,
,30891944 ,4819143264 ,,,
,30885418 ,4818125208 ,,,
,30873217 ,4816221852 ,,,
,30859583 ,4814094948 ,,,
,30824026 ,4808548056 ,,,
,30766824 ,4799624544 ,,,
,30695152 ,4788443712 ,,,
,30480058 ,4754889048 ,,,
,30440056 ,4748648736 ,,,
,30412195 ,4744302420 ,,,
,30396051 ,4741783956 ,,,
,30278681 ,4723474236 ,,,
,30278500 ,4723446000 ,,,
,30178832 ,4707897792 ,,,
,30138338 ,4701580728 ,,,
,30110043 ,4697166708 ,,,
,30053577 ,4688358012 ,,,
,30028437 ,4684436172 ,,,
,29848057 ,4656296892 ,,,
,29794717 ,4647975852 ,,,
,29693686 ,4632215016 ,,,
,29688690 ,4631435640 ,,,
,29645615 ,4624715940 ,,,
,29623202 ,4621219512 ,,,
,29608218 ,4618882008 ,,,
,29600000 ,4617600000 ,,,
,29463626 ,4596325656 ,,,
,29285007 ,4568461092 ,,,
,29238080 ,4561140480 ,,,
,29167902 ,4550192712 ,,,
,29151106 ,4547572536 ,,,
,29096648 ,4539077088 ,,,
,29091122 ,4538215032 ,,,
,29059299 ,4533250644 ,,,
,28916584 ,4510987104 ,,,
,28885096 ,4506074976 ,,,
,28880544 ,4505364864 ,,,
,28862615 ,4502567940 ,,,
,28818987 ,4495761972 ,,,
,28807731 ,4494006036 ,,,
,28760000 ,4486560000 ,,,
,28749222 ,4484878632 ,,,
,28682867 ,4474527252 ,,,
,28646266 ,4468817496 ,,,
,28609577 ,4463094012 ,,,
,28546223 ,4453210788 ,,,
,28545260 ,4453060560 ,,,
,28379725 ,4427237100 ,,,
,28366999 ,4425251844 ,,,
,28327423 ,4419077988 ,,,
,28190295 ,4397686020 ,,,
,28042902 ,4374692712 ,,,
,27993523 ,4366989588 ,,,
,27856289 ,4345581084 ,,,
,27769039 ,4331970084 ,,,
,27754622 ,4329721032 ,,,
,27740343 ,4327493508 ,,,
,27616391 ,4308156996 ,,,
,27612038 ,4307477928 ,,,
,27549584 ,4297735104 ,,,
,27533592 ,4295240352 ,,,
,27404440 ,4275092640 ,,,
,27363642 ,4268728152 ,,,
,27279993 ,4255678908 ,,,
,27199860 ,4243178160 ,,,
,27185177 ,4240887612 ,,,
,27124690 ,4231451640 ,,,
,27114240 ,4229821440 ,,,
,27107807 ,4228817892 ,,,
,27026371 ,4216113876 ,,,
,26928570 ,4200856920 ,,,
,26796890 ,4180314840 ,,,
,26784455 ,4178374980 ,,,
,26757179 ,4174119924 ,,,
,26577129 ,4146032124 ,,,
,26565341 ,4144193196 ,,,
,26559173 ,4143230988 ,,,
,26496387 ,4133436372 ,,,
,26485992 ,4131814752 ,,,
,26439448 ,4124553888 ,,,
,26433675 ,4123653300 ,,,
,26430047 ,4123087332 ,,,
,26382580 ,4115682480 ,,,
,26330845 ,4107611820 ,,,
,26328750 ,4107285000 ,,,
,26325042 ,4106706552 ,,,
,26291988 ,4101550128 ,,,
,26291408 ,4101459648 ,,,
,26262988 ,4097026128 ,,,
,26238530 ,4093210680 ,,,
,26209963 ,4088754228 ,,,
,26096855 ,4071109380 ,,,
,26041990 ,4062550440 ,,,
,26013348 ,4058082288 ,,,
,25893000 ,4039308000 ,,,
,25430350 ,3967134600 ,,,
,25417299 ,3965098644 ,,,
,25384153 ,3959927868 ,,,
,25356938 ,3955682328 ,,,
,25342147 ,3953374932 ,,,
,24948000 ,3891888000 ,,,
,24911547 ,3886201332 ,,,
,24864284 ,3878828304 ,,,
,24757174 ,3862119144 ,,,
,24627577 ,3841902012 ,,,
,24589000 ,3835884000 ,,,
,24543180 ,3828736080 ,,,
,24384670 ,3804008520 ,,,
,24269277 ,3786007212 ,,,
,24265560 ,3785427360 ,,,
,24248000 ,3782688000 ,,,
,24207981 ,3776445036 ,,,
,24013420 ,3746093520 ,,,
,23958475 ,3737522100 ,,,
,23942404 ,3735015024 ,,,
,23911488 ,3730192128 ,,,
,23834367 ,3718161252 ,,,
,23798369 ,3712545564 ,,,
,23767720 ,3707764320 ,,,
,23694164 ,3696289584 ,,,
,23662870 ,3691407720 ,,,
,23646598 ,3688869288 ,,,
,23578506 ,3678246936 ,,,
,23569603 ,3676858068 ,,,
,23532000 ,3670992000 ,,,
,23452881 ,3658649436 ,,,
,23370498 ,3645797688 ,,,
,23333286 ,3639992616 ,,,
,23268538 ,3629891928 ,,,
,23149685 ,3611350860 ,,,
,23144987 ,3610617972 ,,,
,23122412 ,3607096272 ,,,
,23038962 ,3594078072 ,,,
,23020110 ,3591137160 ,,,
,23014444 ,3590253264 ,,,
,22835896 ,3562399776 ,,,
,22821514 ,3560156184 ,,,
,22820955 ,3560068980 ,,,
,22813868 ,3558963408 ,,,
,22806170 ,3557762520 ,,,
,22774785 ,3552866460 ,,,
,22699709 ,3541154604 ,,,
,22575150 ,3521723400 ,,,
,22554681 ,3518530236 ,,,
,22515950 ,3512488200 ,,,
,22458986 ,3503601816 ,,,
,22400114 ,3494417784 ,,,
,22315461 ,3481211916 ,,,
,22252944 ,3471459264 ,,,
,22224938 ,3467090328 ,,,
,22171617 ,3458772252 ,,,
,22085813 ,3445386828 ,,,
,21994193 ,3431094108 ,,,
,21970534 ,3427403304 ,,,
,21960000 ,3425760000 ,,,
,21951785 ,3424478460 ,,,
,21875293 ,3412545708 ,,,
,21854510 ,3409303560 ,,,
,21751073 ,3393167388 ,,,
,21713368 ,3387285408 ,,,
,21698603 ,3384982068 ,,,
,21690404 ,3383703024 ,,,
,21545578 ,3361110168 ,,,
,21513542 ,3356112552 ,,,
,21513425 ,3356094300 ,,,
,21509576 ,3355493856 ,,,
,21498533 ,3353771148 ,,,
,21453120 ,3346686720 ,,,
,21416923 ,3341039988 ,,,
,21364197 ,3332814732 ,,,
,20948073 ,3267899388 ,,,
,20938290 ,3266373240 ,,,
,20917311 ,3263100516 ,,,
,20904693 ,3261132108 ,,,
,20893472 ,3259381632 ,,,
,20761795 ,3238840020 ,,,
,20744010 ,3236065560 ,,,
,20732954 ,3234340824 ,,,
,20721057 ,3232484892 ,,,
,20672400 ,3224894400 ,,,
,20652003 ,3221712468 ,,,
,20624340 ,3217397040 ,,,
,20595861 ,3212954316 ,,,
,20547267 ,3205373652 ,,,
,20510076 ,3199571856 ,,,
,20490229 ,3196475724 ,,,
,20444462 ,3189336072 ,,,
,20426597 ,3186549132 ,,,
,20328440 ,3171236640 ,,,
,20288923 ,3165071988 ,,,
,20277620 ,3163308720 ,,,
,20222960 ,3154781760 ,,,
,20177785 ,3147734460 ,,,
,20093235 ,3134544660 ,,,
,20042480 ,3126626880 ,,,
,20016902 ,3122636712 ,,,
,19996737 ,3119490972 ,,,
,19992518 ,3118832808 ,,,
,19961970 ,3114067320 ,,,
,19944413 ,3111328428 ,,,
,19893647 ,3103408932 ,,,
,19814306 ,3091031736 ,,,
,19800000 ,3088800000 ,,,
,19766500 ,3083574000 ,,,
,19725490 ,3077176440 ,,,
,19618741 ,3060523596 ,,,
,19610436 ,3059228016 ,,,
,19566318 ,3052345608 ,,,
,19483500 ,3039426000 ,,,
,19464675 ,3036489300 ,,,
,19411681 ,3028222236 ,,,
,19333535 ,3016031460 ,,,
,19315038 ,3013145928 ,,,
,19204622 ,2995921032 ,,,
,19173014 ,2990990184 ,,,
,19145342 ,2986673352 ,,,
,19111490 ,2981392440 ,,,
,19109074 ,2981015544 ,,,
,18829059 ,2937333204 ,,,
,18827293 ,2937057708 ,,,
,18781050 ,2929843800 ,,,
,18751084 ,2925169104 ,,,
,18701418 ,2917421208 ,,,
,18626263 ,2905697028 ,,,
,18591606 ,2900290536 ,,,
,18523132 ,2889608592 ,,,
,18511313 ,2887764828 ,,,
,18503868 ,2886603408 ,,,
,18471882 ,2881613592 ,,,
,18399273 ,2870286588 ,,,
,18380027 ,2867284212 ,,,
,18350096 ,2862614976 ,,,
,18126640 ,2827755840 ,,,
,18091463 ,2822268228 ,,,
,18079556 ,2820410736 ,,,
,17955264 ,2801021184 ,,,
,17884871 ,2790039876 ,,,
,17879126 ,2789143656 ,,,
,17878714 ,2789079384 ,,,
,17845193 ,2783850108 ,,,
,17778969 ,2773519164 ,,,
,17766274 ,2771538744 ,,,
,17575076 ,2741711856 ,,,
,17489579 ,2728374324 ,,,
,17483253 ,2727387468 ,,,
,17476196 ,2726286576 ,,,
,17467265 ,2724893340 ,,,
,17435299 ,2719906644 ,,,
,17431823 ,2719364388 ,,,
,17417832 ,2717181792 ,,,
,17415394 ,2716801464 ,,,
,17410757 ,2716078092 ,,,
,17353845 ,2707199820 ,,,
,17321654 ,2702178024 ,,,
,17230901 ,2688020556 ,,,
,17188266 ,2681369496 ,,,
,17138482 ,2673603192 ,,,
,17118653 ,2670509868 ,,,
,17076319 ,2663905764 ,,,
,17072930 ,2663377080 ,,,
,17033915 ,2657290740 ,,,
,17032031 ,2656996836 ,,,
,16990022 ,2650443432 ,,,
,16952962 ,2644662072 ,,,
,16870760 ,2631838560 ,,,
,16821815 ,2624203140 ,,,
,16765829 ,2615469324 ,,,
,16720763 ,2608439028 ,,,
,16709173 ,2606630988 ,,,
,16707923 ,2606435988 ,,,
,16702960 ,2605661760 ,,,
,16620806 ,2592845736 ,,,
,16588331 ,2587779636 ,,,
,16391488 ,2557072128 ,,,
,16370707 ,2553830292 ,,,
,16350000 ,2550600000 ,,,
,16249738 ,2534959128 ,,,
,16153554 ,2519954424 ,,,
,16140334 ,2517892104 ,,,
,16090633 ,2510138748 ,,,
,15998495 ,2495765220 ,,,
,15981675 ,2493141300 ,,,
,15973456 ,2491859136 ,,,
,15951650 ,2488457400 ,,,
,15884817 ,2478031452 ,,,
,15881543 ,2477520708 ,,,
,15831228 ,2469671568 ,,,
,15780790 ,2461803240 ,,,
,15738791 ,2455251396 ,,,
,15595295 ,2432866020 ,,,
,15594278 ,2432707368 ,,,
,15566518 ,2428376808 ,,,
,15479063 ,2414733828 ,,,
,15466668 ,2412800208 ,,,
,15440362 ,2408696472 ,,,
,15420000 ,2405520000 ,,,
,15379240 ,2399161440 ,,,
,15290229 ,2385275724 ,,,
,15283150 ,2384171400 ,,,
,15278516 ,2383448496 ,,,
,15274277 ,2382787212 ,,,
,15219000 ,2374164000 ,,,
,15067188 ,2350481328 ,,,
,15044373 ,2346922188 ,,,
,14994075 ,2339075700 ,,,
,14975046 ,2336107176 ,,,
,14967703 ,2334961668 ,,,
,14959521 ,2333685276 ,,,
,14916120 ,2326914720 ,,,
,14901985 ,2324709660 ,,,
,14882704 ,2321701824 ,,,
,14731438 ,2298104328 ,,,
,14705437 ,2294048172 ,,,
,14617383 ,2280311748 ,,,
,14578951 ,2274316356 ,,,
,14518570 ,2264896920 ,,,
,14480893 ,2259019308 ,,,
,14427670 ,2250716520 ,,,
,14384841 ,2244035196 ,,,
,14375000 ,2242500000 ,,,
,14362499 ,2240549844 ,,,
,14353527 ,2239150212 ,,,
,14331937 ,2235782172 ,,,
,14295616 ,2230116096 ,,,
,14281396 ,2227897776 ,,,
,14212209 ,2217104604 ,,,
,14173372 ,2211046032 ,,,
,14143966 ,2206458696 ,,,
,14127975 ,2203964100 ,,,
,14120936 ,2202866016 ,,,
,14057232 ,2192928192 ,,,
,14022942 ,2187578952 ,,,
,14005842 ,2184911352 ,,,
,14004660 ,2184726960 ,,,
,13994656 ,2183166336 ,,,
,13945089 ,2175433884 ,,,
,13909819 ,2169931764 ,,,
,13899105 ,2168260380 ,,,
,13860000 ,2162160000 ,,,
,13738385 ,2143188060 ,,,
,13672277 ,2132875212 ,,,
,13643070 ,2128318920 ,,,
,13639500 ,2127762000 ,,,
,13632240 ,2126629440 ,,,
,13620438 ,2124788328 ,,,
,13617748 ,2124368688 ,,,
,13460441 ,2099828796 ,,,
,13416578 ,2092986168 ,,,
,13330231 ,2079516036 ,,,
,13320183 ,2077948548 ,,,
,13315723 ,2077252788 ,,,
,13292553 ,2073638268 ,,,
,13279143 ,2071546308 ,,,
,13256907 ,2068077492 ,,,
,13240575 ,2065529700 ,,,
,13176068 ,2055466608 ,,,
,13175663 ,2055403428 ,,,
,13145761 ,2050738716 ,,,
,13130068 ,2048290608 ,,,
,13114501 ,2045862156 ,,,
,13100646 ,2043700776 ,,,
,13038693 ,2034036108 ,,,
,12905607 ,2013274692 ,,,
,12856569 ,2005624764 ,,,
,12830537 ,2001563772 ,,,
,12771422 ,1992341832 ,,,
,12672307 ,1976879892 ,,,
,12476228 ,1946291568 ,,,
,12467339 ,1944904884 ,,,
,12434955 ,1939852980 ,,,
,12372724 ,1930144944 ,,,
,12224378 ,1907002968 ,,,
,12210655 ,1904862180 ,,,
,12176522 ,1899537432 ,,,
,12151864 ,1895690784 ,,,
,12138079 ,1893540324 ,,,
,12122932 ,1891177392 ,,,
,12105904 ,1888521024 ,,,
,12016875 ,1874632500 ,,,
,11967236 ,1866888816 ,,,
,11900282 ,1856443992 ,,,
,11844373 ,1847722188 ,,,
,11789469 ,1839157164 ,,,
,11771065 ,1836286140 ,,,
,11741306 ,1831643736 ,,,
,11733081 ,1830360636 ,,,
,11644254 ,1816503624 ,,,
,11637528 ,1815454368 ,,,
,11607505 ,1810770780 ,,,
,11590722 ,1808152632 ,,,
,11574064 ,1805553984 ,,,
,11572517 ,1805312652 ,,,
,11555498 ,1802657688 ,,,
,11548086 ,1801501416 ,,,
,11483069 ,1791358764 ,,,
,11437852 ,1784304912 ,,,
,11366364 ,1773152784 ,,,
,11350104 ,1770616224 ,,,
,11342500 ,1769430000 ,,,
,11335734 ,1768374504 ,,,
,11306434 ,1763803704 ,,,
,11305598 ,1763673288 ,,,
,11289981 ,1761237036 ,,,
,11279117 ,1759542252 ,,,
,11217060 ,1749861360 ,,,
,11216681 ,1749802236 ,,,
,11211123 ,1748935188 ,,,
,11200465 ,1747272540 ,,,
,11188868 ,1745463408 ,,,
,11121058 ,1734885048 ,,,
,11094111 ,1730681316 ,,,
,11063116 ,1725846096 ,,,
,11055553 ,1724666268 ,,,
,11021999 ,1719431844 ,,,
,10997961 ,1715681916 ,,,
,10979520 ,1712805120 ,,,
,10973112 ,1711805472 ,,,
,10930845 ,1705211820 ,,,
,10803457 ,1685339292 ,,,
,10790755 ,1683357780 ,,,
,10765853 ,1679473068 ,,,
,10711286 ,1670960616 ,,,
,10704070 ,1669834920 ,,,
,10687800 ,1667296800 ,,,
,10626539 ,1657740084 ,,,
,10594452 ,1652734512 ,,,
,10570681 ,1649026236 ,,,
,10546168 ,1645202208 ,,,
,10519629 ,1641062124 ,,,
,10463982 ,1632381192 ,,,
,10426377 ,1626514812 ,,,
,10385506 ,1620138936 ,,,
,10355706 ,1615490136 ,,,
,10353249 ,1615106844 ,,,
,10344404 ,1613727024 ,,,
,10323661 ,1610491116 ,,,
,10319953 ,1609912668 ,,,
,10304368 ,1607481408 ,,,
,10269204 ,1601995824 ,,,
,10258481 ,1600323036 ,,,
,10227168 ,1595438208 ,,,
,10199648 ,1591145088 ,,,
,10162352 ,1585326912 ,,,
,10160250 ,1584999000 ,,,
,10049204 ,1567675824 ,,,
,10025801 ,1564024956 ,,,
,10009140 ,1561425840 ,,,
,9993741 ,1559023596 ,,,
,9976850 ,1556388600 ,,,
,9970733 ,1555434348 ,,,
,9960301 ,1553806956 ,,,
,9858776 ,1537969056 ,,,
,9756321 ,1521986076 ,,,
,9751660 ,1521258960 ,,,
,9748538 ,1520771928 ,,,
,9743915 ,1520050740 ,,,
,9700548 ,1513285488 ,,,
,9649988 ,1505398128 ,,,
,9649535 ,1505327460 ,,,
,9628687 ,1502075172 ,,,
,9599043 ,1497450708 ,,,
,9590818 ,1496167608 ,,,
,9575842 ,1493831352 ,,,
,9545972 ,1489171632 ,,,
,9528693 ,1486476108 ,,,
,9465600 ,1476633600 ,,,
,9443110 ,1473125160 ,,,
,9384758 ,1464022248 ,,,
,9374788 ,1462466928 ,,,
,9364792 ,1460907552 ,,,
,9354674 ,1459329144 ,,,
,9350802 ,1458725112 ,,,
,9329373 ,1455382188 ,,,
,9314535 ,1453067460 ,,,
,9267974 ,1445803944 ,,,
,9228594 ,1439660664 ,,,
,9204071 ,1435835076 ,,,
,9174276 ,1431187056 ,,,
,9150695 ,1427508420 ,,,
,9147358 ,1426987848 ,,,
,9122625 ,1423129500 ,,,
,9106941 ,1420682796 ,,,
,9084555 ,1417190580 ,,,
,9068432 ,1414675392 ,,,
,9039013 ,1410086028 ,,,
,8948980 ,1396040880 ,,,
,8945692 ,1395527952 ,,,
,8943627 ,1395205812 ,,,
,8906747 ,1389452532 ,,,
,8886205 ,1386247980 ,,,
,8845327 ,1379871012 ,,,
,8806018 ,1373738808 ,,,
,8789534 ,1371167304 ,,,
,8772955 ,1368580980 ,,,
,8709115 ,1358621940 ,,,
,8707231 ,1358328036 ,,,
,8656186 ,1350365016 ,,,
,8589597 ,1339977132 ,,,
,8585776 ,1339381056 ,,,
,8538055 ,1331936580 ,,,
,8529071 ,1330535076 ,,,
,8524132 ,1329764592 ,,,
,8441531 ,1316878836 ,,,
,8434195 ,1315734420 ,,,
,8409265 ,1311845340 ,,,
,8357031 ,1303696836 ,,,
,8334371 ,1300161876 ,,,
,8333628 ,1300045968 ,,,
,8327180 ,1299040080 ,,,
,8298072 ,1294499232 ,,,
,8288975 ,1293080100 ,,,
,8272890 ,1290570840 ,,,
,8223642 ,1282888152 ,,,
,8146340 ,1270829040 ,,,
,8140155 ,1269864180 ,,,
,8130500 ,1268358000 ,,,
,8108200 ,1264879200 ,,,
,8106120 ,1264554720 ,,,
,8103187 ,1264097172 ,,,
,8067062 ,1258461672 ,,,
,7845279 ,1223863524 ,,,
,7810509 ,1218439404 ,,,
,7801153 ,1216979868 ,,,
,7762966 ,1211022696 ,,,
,7719650 ,1204265400 ,,,
,7707342 ,1202345352 ,,,
,7665873 ,1195876188 ,,,
,7628361 ,1190024316 ,,,
,7580354 ,1182535224 ,,,
,7578339 ,1182220884 ,,,
,7563381 ,1179887436 ,,,
,7554813 ,1178550828 ,,,
,7551147 ,1177978932 ,,,
,7541906 ,1176537336 ,,,
,7499497 ,1169921532 ,,,
,7486506 ,1167894936 ,,,
,7486268 ,1167857808 ,,,
,7468037 ,1165013772 ,,,
,7439522 ,1160565432 ,,,
,7398017 ,1154090652 ,,,
,7381231 ,1151472036 ,,,
,7370202 ,1149751512 ,,,
,7310357 ,1140415692 ,,,
,7294832 ,1137993792 ,,,
,7211370 ,1124973720 ,,,
,7194568 ,1122352608 ,,,
,7185255 ,1120899780 ,,,
,7176474 ,1119529944 ,,,
,7156931 ,1116481236 ,,,
,7126601 ,1111749756 ,,,
,7079770 ,1104444120 ,,,
,7007839 ,1093222884 ,,,
,7006766 ,1093055496 ,,,
,6940027 ,1082644212 ,,,
,6923917 ,1080131052 ,,,
,6898710 ,1076198760 ,,,
,6891571 ,1075085076 ,,,
,6838349 ,1066782444 ,,,
,6826175 ,1064883300 ,,,
,6814900 ,1063124400 ,,,
,6811163 ,1062541428 ,,,
,6782793 ,1058115708 ,,,
,6754837 ,1053754572 ,,,
,6729187 ,1049753172 ,,,
,6712799 ,1047196644 ,,,
,6711031 ,1046920836 ,,,
,6672453 ,1040902668 ,,,
,6664112 ,1039601472 ,,,
,6623356 ,1033243536 ,,,
,6621660 ,1032978960 ,,,
,6604856 ,1030357536 ,,,
,6589654 ,1027986024 ,,,
,6572422 ,1025297832 ,,,
,6570030 ,1024924680 ,,,
,6554750 ,1022541000 ,,,
,6538669 ,1020032364 ,,,
,6538440 ,1019996640 ,,,
,6527533 ,1018295148 ,,,
,6502380 ,1014371280 ,,,
,6500709 ,1014110604 ,,,
,6489796 ,1012408176 ,,,
,6470000 ,1009320000 ,,,
,6464522 ,1008465432 ,,,
,6460519 ,1007840964 ,,,
,6437787 ,1004294772 ,,,
,6434704 ,1003813824 ,,,
,6389318 ,996733608 ,,,
,6386083 ,996228948 ,,,
,6375523 ,994581588 ,,,
,6370321 ,993770076 ,,,
,6360077 ,992172012 ,,,
,6338875 ,988864500 ,,,
,6334050 ,988111800 ,,,
,6328899 ,987308244 ,,,
,6309328 ,984255168 ,,,
,6302045 ,983119020 ,,,
,6299638 ,982743528 ,,,
,6244415 ,974128740 ,,,
,6155487 ,960255972 ,,,
,6149550 ,959329800 ,,,
,6143965 ,958458540 ,,,
,6125809 ,955626204 ,,,
,6110308 ,953208048 ,,,
,6097674 ,951237144 ,,,
,6085558 ,949347048 ,,,
,6076210 ,947888760 ,,,
,6053818 ,944395608 ,,,
,6016008 ,938497248 ,,,
,5989441 ,934352796 ,,,
,5988943 ,934275108 ,,,
,5972144 ,931654464 ,,,
,5959359 ,929660004 ,,,
,5946575 ,927665700 ,,,
,5903790 ,920991240 ,,,
,5897323 ,919982388 ,,,
,5895365 ,919676940 ,,,
,5891610 ,919091160 ,,,
,5887041 ,918378396 ,,,
,5874840 ,916475040 ,,,
,5871703 ,915985668 ,,,
,5857895 ,913831620 ,,,
,5842305 ,911399580 ,,,
,5819059 ,907773204 ,,,
,5812486 ,906747816 ,,,
,5807824 ,906020544 ,,,
,5796214 ,904209384 ,,,
,5760794 ,898683864 ,,,
,5750782 ,897121992 ,,,
,5711401 ,890978556 ,,,
,5701941 ,889502796 ,,,
,5690297 ,887686332 ,,,
,5665632 ,883838592 ,,,
,5643563 ,880395828 ,,,
,5634864 ,879038784 ,,,
,5628075 ,877979700 ,,,
,5614494 ,875861064 ,,,
,5610820 ,875287920 ,,,
,5610396 ,875221776 ,,,
,5588951 ,871876356 ,,,
,5587852 ,871704912 ,,,
,5558430 ,867115080 ,,,
,5548053 ,865496268 ,,,
,5505334 ,858832104 ,,,
,5500386 ,858060216 ,,,
,5482025 ,855195900 ,,,
,5471168 ,853502208 ,,,
,5443364 ,849164784 ,,,
,5411245 ,844154220 ,,,
,5409795 ,843928020 ,,,
,5381537 ,839519772 ,,,
,5380948 ,839427888 ,,,
,5367353 ,837307068 ,,,
,5361943 ,836463108 ,,,
,5342769 ,833471964 ,,,
,5332649 ,831893244 ,,,
,5305444 ,827649264 ,,,
,5302004 ,827112624 ,,,
,5293416 ,825772896 ,,,
,5292501 ,825630156 ,,,
,5252766 ,819431496 ,,,
,5252300 ,819358800 ,,,
,5229599 ,815817444 ,,,
,5222131 ,814652436 ,,,
,5216022 ,813699432 ,,,
,5205984 ,812133504 ,,,
,5205601 ,812073756 ,,,
,5205500 ,812058000 ,,,
,5192932 ,810097392 ,,,
,5189728 ,809597568 ,,,
,5187402 ,809234712 ,,,
,5160437 ,805028172 ,,,
,5158587 ,804739572 ,,,
,5137210 ,801404760 ,,,
,5118233 ,798444348 ,,,
,5110564 ,797247984 ,,,
,5101405 ,795819180 ,,,
,5066858 ,790429848 ,,,
,5033628 ,785245968 ,,,
,5028241 ,784405596 ,,,
,4994636 ,779163216 ,,,
,4980925 ,777024300 ,,,
,4975786 ,776222616 ,,,
,4922820 ,767959920 ,,,
,4921607 ,767770692 ,,,
,4915855 ,766873380 ,,,
,4911672 ,766220832 ,,,
,4901872 ,764692032 ,,,
,4878315 ,761017140 ,,,
,4872097 ,760047132 ,,,
,4786210 ,746648760 ,,,
,4778454 ,745438824 ,,,
,4763330 ,743079480 ,,,
,4760094 ,742574664 ,,,
,4691887 ,731934372 ,,,
,4686997 ,731171532 ,,,
,4686297 ,731062332 ,,,
,4685622 ,730957032 ,,,
,4681339 ,730288884 ,,,
,4655266 ,726221496 ,,,
,4644898 ,724604088 ,,,
,4631444 ,722505264 ,,,
,4626720 ,721768320 ,,,
,4612737 ,719586972 ,,,
,4600307 ,717647892 ,,,
,4600244 ,717638064 ,,,
,4574227 ,713579412 ,,,
,4558571 ,711137076 ,,,
,4544151 ,708887556 ,,,
,4529413 ,706588428 ,,,
,4515837 ,704470572 ,,,
,4501710 ,702266760 ,,,
,4491506 ,700674936 ,,,
,4473523 ,697869588 ,,,
,4463984 ,696381504 ,,,
,4462808 ,696198048 ,,,
,4426268 ,690497808 ,,,
,4407365 ,687548940 ,,,
,4406532 ,687418992 ,,,
,4391867 ,685131252 ,,,
,4378506 ,683046936 ,,,
,4367534 ,681335304 ,,,
,4337279 ,676615524 ,,,
,4335076 ,676271856 ,,,
,4329352 ,675378912 ,,,
,4328447 ,675237732 ,,,
,4328168 ,675194208 ,,,
,4320000 ,673920000 ,,,
,4319023 ,673767588 ,,,
,4303480 ,671342880 ,,,
,4289623 ,669181188 ,,,
,4283204 ,668179824 ,,,
,4270273 ,666162588 ,,,
,4248438 ,662756328 ,,,
,4247972 ,662683632 ,,,
,4208640 ,656547840 ,,,
,4195340 ,654473040 ,,,
,4175581 ,651390636 ,,,
,4157739 ,648607284 ,,,
,4154053 ,648032268 ,,,
,4138092 ,645542352 ,,,
,4121734 ,642990504 ,,,
,4118025 ,642411900 ,,,
,4117586 ,642343416 ,,,
,4110302 ,641207112 ,,,
,4106266 ,640577496 ,,,
,4067593 ,634544508 ,,,
,4052810 ,632238360 ,,,
,4043206 ,630740136 ,,,
,4040860 ,630374160 ,,,
,4019891 ,627102996 ,,,
,4019612 ,627059472 ,,,
,4004849 ,624756444 ,,,
,3968932 ,619153392 ,,,
,3964316 ,618433296 ,,,
,3956965 ,617286540 ,,,
,3942382 ,615011592 ,,,
,3928894 ,612907464 ,,,
,3912194 ,610302264 ,,,
,3895000 ,607620000 ,,,
,3892902 ,607292712 ,,,
,3876712 ,604767072 ,,,
,3832087 ,597805572 ,,,
,3824281 ,596587836 ,,,
,3814811 ,595110516 ,,,
,3800803 ,592925268 ,,,
,3792602 ,591645912 ,,,
,3789252 ,591123312 ,,,
,3784379 ,590363124 ,,,
,3772136 ,588453216 ,,,
,3762981 ,587025036 ,,,
,3748410 ,584751960 ,,,
,3741091 ,583610196 ,,,
,3730744 ,581996064 ,,,
,3730137 ,581901372 ,,,
,3717110 ,579869160 ,,,
,3711855 ,579049380 ,,,
,3709435 ,578671860 ,,,
,3693554 ,576194424 ,,,
,3664906 ,571725336 ,,,
,3663442 ,571496952 ,,,
,3657625 ,570589500 ,,,
,3626222 ,565690632 ,,,
,3601597 ,561849132 ,,,
,3593374 ,560566344 ,,,
,3591386 ,560256216 ,,,
,3591373 ,560254188 ,,,
,3579259 ,558364404 ,,,
,3566167 ,556322052 ,,,
,3562882 ,555809592 ,,,
,3554258 ,554464248 ,,,
,3548801 ,553612956 ,,,
,3547227 ,553367412 ,,,
,3536521 ,551697276 ,,,
,3531651 ,550937556 ,,,
,3522640 ,549531840 ,,,
,3520502 ,549198312 ,,,
,3510731 ,547674036 ,,,
,3510004 ,547560624 ,,,
,3506087 ,546949572 ,,,
,3498537 ,545771772 ,,,
,3468815 ,541135140 ,,,
,3445419 ,537485364 ,,,
,3443976 ,537260256 ,,,
,3429959 ,535073604 ,,,
,3409812 ,531930672 ,,,
,3407049 ,531499644 ,,,
,3401714 ,530667384 ,,,
,3399052 ,530252112 ,,,
,3361705 ,524425980 ,,,
,3344400 ,521726400 ,,,
,3328751 ,519285156 ,,,
,3325921 ,518843676 ,,,
,3318143 ,517630308 ,,,
,3287951 ,512920356 ,,,
,3284008 ,512305248 ,,,
,3280005 ,511680780 ,,,
,3263476 ,509102256 ,,,
,3254604 ,507718224 ,,,
,3252936 ,507458016 ,,,
,3243570 ,505996920 ,,,
,3238755 ,505245780 ,,,
,3221314 ,502524984 ,,,
,3196946 ,498723576 ,,,
,3177494 ,495689064 ,,,
,3152550 ,491797800 ,,,
,3140739 ,489955284 ,,,
,3132838 ,488722728 ,,,
,3122992 ,487186752 ,,,
,3108538 ,484931928 ,,,
,3105059 ,484389204 ,,,
,3101393 ,483817308 ,,,
,3093107 ,482524692 ,,,
